id_cliente,competencia,data_hora,id_produto,status,tipo_lancamento,id,estabelecimento,valor
2b162060,2022-03,2022-03-05 01:30:00.000,007c2c1c,APROVADA,DEBITO,b3cc0956-502c-4c9e-a868-c177a487e243,Posto de gasolina,14
2b162060,2022-03,2022-03-06 02:30:00.000,007c2c1c,APROVADA,DEBITO,0b3fb4c3-5892-4bab-ade8-e8bff106d4bc,Padaria,77
2b162060,2022-03,2022-03-07 04:30:00.000,007c2c1c,APROVADA,DEBITO,37c882b7-5127-4422-9a1d-0104b8896774,Posto de gasolina,32
2b162060,2022-03,2022-03-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,de593e18-2cb2-416d-be85-ca2901f8ed01,Farmácia,31
2b162060,2022-03,2022-03-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,9823d5f0-1788-46a7-a99f-a21611a6b37d,Posto de gasolina,13
2b162060,2022-03,2022-03-10 01:30:00.000,007c2c1c,APROVADA,DEBITO,cbf6cfd6-0860-42b0-827f-af6c97017ed4,Posto de gasolina,23
2b162060,2022-03,2022-03-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,520a2a35-6820-48b3-9a25-38ca398a1b7b,Posto de gasolina,67
2b162060,2022-03,2022-03-12 03:30:00.000,007c2c1c,RECUSADA,DEBITO,9a8b80f2-9b79-4068-a83f-307728ccf74d,Posto de gasolina,18
2b162060,2022-03,2022-03-13 02:30:00.000,007c2c1c,APROVADA,DEBITO,c13441a0-e2f7-4645-ace5-465d778300e0,Supermercado,20
2b162060,2022-03,2022-03-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,80de8eba-22f2-4ff4-99cd-ed7893e60190,Supermercado,11
2b162060,2022-03,2022-03-15 02:30:00.000,007c2c1c,APROVADA,DEBITO,5b6a6f6d-6888-4ece-ae5f-0854bd9f5ce6,Padaria,29
2b162060,2022-03,2022-03-16 08:30:00.000,007c2c1c,APROVADA,DEBITO,b8578855-8963-4eb1-8cbc-a077cbfdf0ee,Posto de gasolina,18
2b162060,2022-03,2022-03-17 01:30:00.000,007c2c1c,APROVADA,DEBITO,432f6cc5-7b75-4c1a-8239-b3a2feb18a37,Posto de gasolina,18
2b162060,2022-03,2022-03-18 05:30:00.000,007c2c1c,APROVADA,DEBITO,bbd671d1-f896-4e03-a578-90cf252d3a05,Posto de gasolina,15
2b162060,2022-03,2022-03-19 02:30:00.000,007c2c1c,APROVADA,DEBITO,c4625421-9074-45cf-8c14-61c5db065d02,Supermercado,27
2b162060,2022-03,2022-03-20 01:30:00.000,007c2c1c,APROVADA,DEBITO,16021760-4c18-4683-893b-79dd43f20341,Posto de gasolina,63
2b162060,2022-03,2022-03-21 01:30:00.000,007c2c1c,APROVADA,DEBITO,4091c221-26bf-4c04-a813-15356ea599cf,Posto de gasolina,23
2b162060,2022-03,2022-03-22 04:30:00.000,007c2c1c,APROVADA,DEBITO,dab5f8a1-2c1a-4c9b-aea3-17068c4fe8e4,Posto de gasolina,18
2b162060,2022-03,2022-03-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,f8effc0f-a1d7-48c9-8266-8f565597de60,Supermercado,18
2b162060,2022-03,2022-03-24 01:30:00.000,007c2c1c,APROVADA,DEBITO,5c1ba3d5-5992-493f-988d-dab4d89f55e9,Posto de gasolina,22
2b162060,2022-03,2022-03-25 03:30:00.000,007c2c1c,APROVADA,DEBITO,983bf98a-39c2-4a16-addb-7cb1311842a7,Posto de gasolina,25
2b162060,2022-03,2022-03-26 02:30:00.000,007c2c1c,APROVADA,DEBITO,9e9fe99a-4a35-4778-9450-e132aa4b6a8f,Posto de gasolina,16
2b162060,2022-03,2022-03-27 02:30:00.000,007c2c1c,APROVADA,DEBITO,e00732c3-ffea-4f50-a0a8-c2f6d25720da,Supermercado,16
2b162060,2022-03,2022-03-28 01:30:00.000,007c2c1c,APROVADA,DEBITO,6191ef02-776c-4a91-ab46-d4fb9ff6ff16,Salão de beleza,28
2b162060,2022-03,2022-03-01 01:30:00.000,007c2c1c,APROVADA,DEBITO,5904a84e-e3b9-4a87-a8c4-8df6718d1a74,Posto de gasolina,38
2b162060,2022-03,2022-03-02 07:30:00.000,007c2c1c,APROVADA,DEBITO,f2bb71d2-9b49-45bb-b77c-9a07f4578fd0,Posto de gasolina,20
2b162060,2022-03,2022-03-03 01:30:00.000,007c2c1c,APROVADA,DEBITO,f007f0e0-b8b4-4fac-afee-12fc4a5dd296,Farmácia,88
2b162060,2022-03,2022-03-04 03:30:00.000,007c2c1c,APROVADA,DEBITO,0acddcd9-2e16-41a8-a720-33f04abd82e1,Posto de gasolina,14
2b162060,2022-03,2022-03-05 01:30:00.000,007c2c1c,APROVADA,DEBITO,40727334-4b2b-4061-916b-2a11965ed9d0,Posto de gasolina,17
2b162060,2022-03,2022-03-06 01:30:00.000,007c2c1c,APROVADA,DEBITO,95aa276f-2da5-4cef-af54-1826dea6b835,Supermercado,69
2b162060,2022-03,2022-03-07 02:30:00.000,007c2c1c,APROVADA,DEBITO,6df84cac-3045-4eb4-ac51-592e003f703e,Posto de gasolina,83
2b162060,2022-03,2022-03-08 01:30:00.000,007c2c1c,APROVADA,DEBITO,623787f2-8032-44d8-9a3b-a06a581a94b7,Loja vestuário,24
2b162060,2022-03,2022-03-09 03:30:00.000,007c2c1c,APROVADA,DEBITO,83939e18-ebb3-4724-8d87-61db8087057b,Posto de gasolina,13
2b162060,2022-03,2022-03-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,b315f553-fc01-433f-af6b-f09ad4431b42,Posto de gasolina,18
2b162060,2022-03,2022-03-11 02:30:00.000,007c2c1c,APROVADA,DEBITO,b1fc5232-febb-40f4-b604-02e172733801,Farmácia,83
2b162060,2022-03,2022-03-12 01:30:00.000,007c2c1c,APROVADA,DEBITO,84b5527f-9242-450e-ae24-f62ba688c8b4,Posto de gasolina,24
2b162060,2022-03,2022-03-13 02:30:00.000,007c2c1c,APROVADA,DEBITO,393bb6bf-6428-4bf4-8023-bc6d51f66a94,Restaurante,12
2b162060,2022-03,2022-03-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,d3293aea-a5f7-47dc-b983-b9683775b4c1,Supermercado,24
2b162060,2022-03,2022-03-15 01:30:00.000,007c2c1c,APROVADA,DEBITO,5525b1c0-655d-4037-9029-d531a3122aee,Supermercado,23
2b162060,2022-03,2022-03-16 08:30:00.000,007c2c1c,APROVADA,DEBITO,e19afd7a-ff88-48d0-87b8-571a99c61bb6,Padaria,16
2b162060,2022-03,2022-03-17 02:30:00.000,007c2c1c,APROVADA,DEBITO,6e561130-2abf-47cf-a698-71c6709a27a2,Supermercado,48
2b162060,2022-03,2022-03-18 02:30:00.000,007c2c1c,APROVADA,DEBITO,75fa7bdf-afc9-4019-ba9e-fe95b7f14192,Posto de gasolina,13
2b162060,2022-03,2022-03-19 04:30:00.000,007c2c1c,APROVADA,DEBITO,995d853b-b510-4889-8976-e965c8784b5c,Posto de gasolina,30
2b162060,2022-03,2022-03-20 03:30:00.000,007c2c1c,APROVADA,DEBITO,34e1deb1-26b0-4672-a026-2017c7953878,Supermercado,77
2b162060,2022-03,2022-03-21 09:30:00.000,007c2c1c,APROVADA,DEBITO,c4d568fa-40ee-4e8e-9e56-992abc6163f3,Supermercado,17
2b162060,2022-03,2022-03-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,fa601890-70fa-4364-9539-b24556b7ac06,Posto de gasolina,15
2b162060,2022-03,2022-03-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,fd7593a9-2e85-4a46-885b-11e86ee14351,Posto de gasolina,50
2b162060,2022-03,2022-03-24 02:30:00.000,007c2c1c,APROVADA,DEBITO,4a6c0194-14b3-4421-82e8-e9d5c4bf6a8a,Posto de gasolina,11
2b162060,2022-03,2022-03-25 02:30:00.000,007c2c1c,APROVADA,DEBITO,ee2770a2-8a94-4640-8348-1b1e4efa0aca,Posto de gasolina,27
2b162060,2022-03,2022-03-26 02:30:00.000,007c2c1c,APROVADA,DEBITO,704d7dc6-99f7-48db-b5e6-f8e5e0b7ae8c,Restaurante,14
2b162060,2022-03,2022-03-27 09:30:00.000,007c2c1c,APROVADA,DEBITO,96fa965e-d71c-414d-a53a-124e0db0fc81,Supermercado,23
2b162060,2022-03,2022-03-28 06:30:00.000,007c2c1c,APROVADA,DEBITO,40b5f2f6-8334-4ae5-a34b-1bbff87bbb27,Supermercado,67
2b162060,2022-03,2022-03-01 02:30:00.000,007c2c1c,APROVADA,DEBITO,56c1e143-53cb-4563-8ddf-11939ab991c7,Supermercado,26
2b162060,2022-03,2022-03-02 03:30:00.000,007c2c1c,APROVADA,DEBITO,e679c0db-acdc-4027-bc97-f3aef9185b51,Posto de gasolina,28
2b162060,2022-03,2022-03-03 01:30:00.000,007c2c1c,APROVADA,DEBITO,46c6bd78-3133-4063-a421-ff1025a14d35,Posto de gasolina,22
2b162060,2022-03,2022-03-04 02:30:00.000,007c2c1c,APROVADA,DEBITO,d49ad34a-51c7-4393-8c56-a84478ffa934,Posto de gasolina,19
2b162060,2022-03,2022-03-05 09:30:00.000,007c2c1c,RECUSADA,DEBITO,4214ff53-059b-4327-bf31-f5decb3f0a00,Padaria,16
2b162060,2022-03,2022-03-06 01:30:00.000,007c2c1c,RECUSADA,DEBITO,691f192f-ad0e-4e4c-9900-347b706393eb,Salão de beleza,87
2b162060,2022-03,2022-03-07 03:30:00.000,007c2c1c,APROVADA,DEBITO,3333f85d-6639-47d0-8eca-5497737b38e2,Supermercado,49
2b162060,2022-03,2022-03-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,59885959-8e2c-452e-aa45-6e1c0f037ea3,Supermercado,16
2b162060,2022-03,2022-03-09 03:30:00.000,007c2c1c,APROVADA,DEBITO,f9de927f-7c10-400b-b7ea-32371b50b3a9,Supermercado,11
2b162060,2022-03,2022-03-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,7ec94eb4-a2d5-42a3-a747-d585925599c4,Posto de gasolina,83
2b162060,2022-03,2022-03-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,63d03ab1-906e-4dda-bf3f-48e1bc3499a4,Posto de gasolina,20
2b162060,2022-03,2022-03-12 08:30:00.000,007c2c1c,APROVADA,DEBITO,bdab643b-518e-4c45-8b83-7a62695358f9,Supermercado,26
2b162060,2022-03,2022-03-13 02:30:00.000,007c2c1c,APROVADA,DEBITO,f927bfe4-01c3-4366-9fd5-a97e0d733936,Posto de gasolina,17
2b162060,2022-03,2022-03-14 03:30:00.000,007c2c1c,APROVADA,DEBITO,eaa9bf53-4b75-482d-98b1-5976973a682e,Posto de gasolina,26
2b162060,2022-03,2022-03-15 05:30:00.000,007c2c1c,APROVADA,DEBITO,dbe01792-f77f-446b-bb89-e1539be3ebbe,Loja de departamentos,15
2b162060,2022-03,2022-03-16 08:30:00.000,007c2c1c,APROVADA,DEBITO,241a53f4-92cc-4ccd-a40f-d9009ea8957e,Farmácia,20
2b162060,2022-03,2022-03-17 02:30:00.000,007c2c1c,APROVADA,DEBITO,d3598126-8276-4958-b15a-e9f0d4a63907,Posto de gasolina,13
2b162060,2022-03,2022-03-18 02:30:00.000,007c2c1c,RECUSADA,DEBITO,86c5b478-ffe5-46f6-a435-0740a5e73d7f,Posto de gasolina,22
2b162060,2022-03,2022-03-19 02:30:00.000,007c2c1c,APROVADA,DEBITO,8c6461dc-17fc-4da9-a234-085fd73333fa,Supermercado,25
2b162060,2022-03,2022-03-20 02:30:00.000,007c2c1c,RECUSADA,DEBITO,c7b85951-80b5-4bfa-9361-fc66906d04fa,Loja de departamentos,16
2b162060,2022-03,2022-03-21 01:30:00.000,007c2c1c,APROVADA,DEBITO,70979bbd-6373-4447-b09e-aa91ec1fe3fa,Supermercado,25
2b162060,2022-03,2022-03-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,1cc6c046-baf7-4142-9f60-3a753eaef5b7,Posto de gasolina,76
2b162060,2022-03,2022-03-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,4c7fef57-9866-4daa-8f9e-b5c0d2908b13,Supermercado,73
2b162060,2022-03,2022-03-24 06:30:00.000,007c2c1c,APROVADA,DEBITO,2be6cf7a-3315-4e61-8a19-b3fc08b4c135,Padaria,20
2b162060,2022-03,2022-03-25 05:30:00.000,007c2c1c,APROVADA,DEBITO,c67a0fa9-85f6-424d-943c-73822bd91876,Posto de gasolina,53
2b162060,2022-03,2022-03-26 03:30:00.000,007c2c1c,APROVADA,DEBITO,6c5beb44-baa9-4252-8196-2b00d1bdd614,Supermercado,12
2b162060,2022-03,2022-03-27 02:30:00.000,007c2c1c,APROVADA,DEBITO,64b4db5e-03bf-4a62-b67f-8277ef91c11a,Supermercado,25
2b162060,2022-03,2022-03-28 02:30:00.000,007c2c1c,APROVADA,DEBITO,f259b970-2f28-4b79-84b7-eb8a7282e593,Padaria,24
2b162060,2022-04,2022-04-01 02:30:00.000,007c2c1c,APROVADA,DEBITO,704e1eb1-1b39-465c-ab16-3207abe7392c,Supermercado,11
2b162060,2022-04,2022-04-02 01:30:00.000,007c2c1c,APROVADA,DEBITO,707c0e5d-bd5b-4b25-8fe0-536dd5acf834,Supermercado,25
2b162060,2022-04,2022-04-03 03:30:00.000,007c2c1c,APROVADA,DEBITO,6c9da10d-22fe-4b0c-83a7-e5760881f01e,Posto de gasolina,10
2b162060,2022-04,2022-04-04 01:30:00.000,007c2c1c,APROVADA,DEBITO,31b83214-952b-4586-8738-dc2222dce951,Posto de gasolina,27
2b162060,2022-04,2022-04-05 02:30:00.000,007c2c1c,APROVADA,DEBITO,d0821e7a-08ee-4ca5-b7bb-0cdb2554c27a,Posto de gasolina,67
2b162060,2022-04,2022-04-06 07:30:00.000,007c2c1c,APROVADA,DEBITO,47c37d77-d96f-4ea1-84dc-c7712219b3d6,Posto de gasolina,41
2b162060,2022-04,2022-04-07 02:30:00.000,007c2c1c,APROVADA,DEBITO,3862381a-03b2-4cff-8081-691401e8530a,Supermercado,51
2b162060,2022-04,2022-04-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,7f8aa741-b6da-4034-ade3-ae46351162f9,Supermercado,14
2b162060,2022-04,2022-04-09 09:30:00.000,007c2c1c,APROVADA,DEBITO,284d82a2-d184-43a0-8df0-fd0314dc15ff,Posto de gasolina,33
2b162060,2022-04,2022-04-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,fa835256-4bed-4afe-afc6-689b9a27f694,Supermercado,24
2b162060,2022-04,2022-04-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,3b28b1e4-3150-487d-8067-9f776f64a038,Posto de gasolina,67
2b162060,2022-04,2022-04-12 01:30:00.000,007c2c1c,APROVADA,DEBITO,443983c8-c32f-421a-a350-65457074c322,Supermercado,29
2b162060,2022-04,2022-04-13 05:30:00.000,007c2c1c,APROVADA,DEBITO,abaa3696-a971-43e4-a729-f28ef7a86793,Padaria,21
2b162060,2022-04,2022-04-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,04905ffa-1934-4a51-974d-a58d94cbfd9a,Supermercado,15
2b162060,2022-04,2022-04-15 03:30:00.000,007c2c1c,APROVADA,DEBITO,cd0d0e15-49bb-4ed4-8f12-8f27d7808572,Supermercado,14
2b162060,2022-04,2022-04-16 03:30:00.000,007c2c1c,APROVADA,DEBITO,9db15fa4-12ea-4d2d-9b1d-65bc669a59e7,Supermercado,17
2b162060,2022-04,2022-04-17 02:30:00.000,007c2c1c,APROVADA,DEBITO,6098abef-2b45-44cd-99b4-44f1624a0ce4,Posto de gasolina,21
2b162060,2022-04,2022-04-18 01:30:00.000,007c2c1c,RECUSADA,DEBITO,867f4927-0612-4aa4-a3b1-9011ca8fdb9f,Padaria,30
2b162060,2022-04,2022-04-19 01:30:00.000,007c2c1c,APROVADA,DEBITO,7a137c6b-7077-4d82-b819-896660c608a0,Posto de gasolina,23
2b162060,2022-04,2022-04-20 04:30:00.000,007c2c1c,APROVADA,DEBITO,47585ff4-f510-4254-8f2e-e435e9de47e5,Posto de gasolina,22
2b162060,2022-04,2022-04-21 09:30:00.000,007c2c1c,APROVADA,DEBITO,4ee4080c-b3d2-4121-acbf-5dfe43d9c19e,Padaria,24
2b162060,2022-04,2022-04-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,0d3d674e-948e-4c5f-a312-dc11d2757f42,Supermercado,79
2b162060,2022-04,2022-04-23 03:30:00.000,007c2c1c,APROVADA,DEBITO,223d7f7e-607d-483b-adc2-b901cbeae72a,Padaria,86
2b162060,2022-04,2022-04-24 03:30:00.000,007c2c1c,APROVADA,DEBITO,dc7466a1-de9c-4da7-abcf-b79675cf4e05,Padaria,13
2b162060,2022-04,2022-04-25 02:30:00.000,007c2c1c,APROVADA,DEBITO,73c06318-8246-43db-905d-1f5b464e8c18,Supermercado,26
2b162060,2022-04,2022-04-26 02:30:00.000,007c2c1c,APROVADA,DEBITO,0b62c9a2-a023-4948-ad56-577f104c513a,Supermercado,22
2b162060,2022-04,2022-04-27 03:30:00.000,007c2c1c,APROVADA,DEBITO,e9495a85-b159-47ca-83d1-4b62aa549a18,Posto de gasolina,26
2b162060,2022-04,2022-04-28 04:30:00.000,007c2c1c,APROVADA,DEBITO,f8138f57-428a-4684-9a17-a0ddd9a1c760,Supermercado,24
2b162060,2022-04,2022-04-01 02:30:00.000,007c2c1c,APROVADA,DEBITO,1fe5bf0b-a01b-4d5a-a564-982254cde2c8,Posto de gasolina,18
2b162060,2022-04,2022-04-02 03:30:00.000,007c2c1c,APROVADA,DEBITO,30751b2b-90b6-4220-b9a3-793a970812c2,Supermercado,10
2b162060,2022-04,2022-04-03 03:30:00.000,007c2c1c,APROVADA,DEBITO,7567c939-751a-4441-aa7a-559cedea7db1,Salão de beleza,13
2b162060,2022-04,2022-04-04 02:30:00.000,007c2c1c,APROVADA,DEBITO,634ceb2e-c993-4947-af67-92985771910a,Supermercado,13
2b162060,2022-04,2022-04-05 02:30:00.000,007c2c1c,APROVADA,DEBITO,3863d558-3ad9-4520-abc1-f8fd82d0cbd2,Posto de gasolina,24
2b162060,2022-04,2022-04-06 05:30:00.000,007c2c1c,APROVADA,DEBITO,76b1d7af-1498-40bd-9f17-c13d309b2b0b,Supermercado,22
2b162060,2022-04,2022-04-07 01:30:00.000,007c2c1c,APROVADA,DEBITO,d8ca3fb7-3cdb-48be-b03a-2ff484462b5b,Padaria,16
2b162060,2022-04,2022-04-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,bce004c0-3f2a-4d9d-952d-bb8777f0609b,Supermercado,32
2b162060,2022-04,2022-04-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,6e9bcc6a-9eea-454d-9234-c2e9f33f7a90,Posto de gasolina,25
2b162060,2022-04,2022-04-10 02:30:00.000,007c2c1c,APROVADA,DEBITO,2a1dc95a-18bd-4b62-83d6-7fb208c91e57,Supermercado,28
2b162060,2022-04,2022-04-11 01:30:00.000,007c2c1c,APROVADA,DEBITO,b6405754-a179-435d-8231-f5b4fbce0723,Loja vestuário,19
2b162060,2022-04,2022-04-12 02:30:00.000,007c2c1c,APROVADA,DEBITO,c20b9842-3a93-4e9e-80ee-9a2e0f935ac9,Posto de gasolina,22
2b162060,2022-04,2022-04-13 01:30:00.000,007c2c1c,APROVADA,DEBITO,a248003b-1caf-409c-9246-b25441d59df4,Supermercado,31
2b162060,2022-04,2022-04-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,6740fcc1-f9af-4f9d-9551-45420a5abab2,Posto de gasolina,21
2b162060,2022-04,2022-04-15 02:30:00.000,007c2c1c,APROVADA,DEBITO,97537795-0243-46c2-b105-adb7a507f003,Supermercado,19
2b162060,2022-04,2022-04-16 01:30:00.000,007c2c1c,APROVADA,DEBITO,e39c86a3-79e9-4641-bf2c-d93987dfc75c,Supermercado,12
2b162060,2022-04,2022-04-17 01:30:00.000,007c2c1c,APROVADA,DEBITO,4362a094-b13f-42b5-b47b-078b14c9c620,Posto de gasolina,21
2b162060,2022-04,2022-04-18 07:30:00.000,007c2c1c,APROVADA,DEBITO,858eb848-6248-4f2c-a307-5f003fadcb6a,Supermercado,28
2b162060,2022-04,2022-04-19 01:30:00.000,007c2c1c,APROVADA,DEBITO,48a98acb-41cc-4d2b-8c24-ebd3be72467d,Supermercado,20
2b162060,2022-04,2022-04-20 02:30:00.000,007c2c1c,APROVADA,DEBITO,50deecf1-55a3-469b-a042-1afcb18b0fe8,Supermercado,22
2b162060,2022-04,2022-04-21 02:30:00.000,007c2c1c,APROVADA,DEBITO,dec2e8ab-00a0-4f9c-91a5-bdee2f7131ad,Farmácia,56
2b162060,2022-04,2022-04-22 02:30:00.000,007c2c1c,APROVADA,DEBITO,c9fe5c8e-3cf8-47b0-8288-d37929e33471,Supermercado,19
2b162060,2022-04,2022-04-23 04:30:00.000,007c2c1c,APROVADA,DEBITO,b0767e31-a347-41ba-94cb-3e75ff34d406,Posto de gasolina,24
2b162060,2022-04,2022-04-24 03:30:00.000,007c2c1c,APROVADA,DEBITO,3da0b4f0-d53b-4402-928d-f99cd883dd79,Sorveteria,23
2b162060,2022-04,2022-04-25 02:30:00.000,007c2c1c,APROVADA,DEBITO,a9b8ca4f-d9a6-41d2-a845-330d03b03859,Padaria,22
2b162060,2022-04,2022-04-26 04:30:00.000,007c2c1c,APROVADA,DEBITO,b8a11cd3-0f41-42da-9013-30dac5fa888b,Posto de gasolina,14
2b162060,2022-04,2022-04-27 02:30:00.000,007c2c1c,APROVADA,DEBITO,1281c8e6-bcdf-4514-804c-fdff450241af,Supermercado,18
2b162060,2022-04,2022-04-28 09:30:00.000,007c2c1c,APROVADA,DEBITO,09b92c4a-9922-4536-b045-2a19ecfe6183,Posto de gasolina,79
2b162060,2022-04,2022-04-01 03:30:00.000,007c2c1c,APROVADA,DEBITO,72deb884-94a4-4d28-83ed-dd1f5dec1c4b,Posto de gasolina,25
2b162060,2022-04,2022-04-02 01:30:00.000,007c2c1c,APROVADA,DEBITO,5376f7f7-6704-43c9-bd1c-58c957cab386,Supermercado,62
2b162060,2022-04,2022-04-03 03:30:00.000,007c2c1c,APROVADA,DEBITO,5cb56b65-766a-46f9-a190-399e38db9bd0,Posto de gasolina,11
2b162060,2022-04,2022-04-04 03:30:00.000,007c2c1c,APROVADA,DEBITO,9ecd0918-de7e-4a0f-b28b-f8f4288c33a7,Supermercado,20
2b162060,2022-04,2022-04-05 06:30:00.000,007c2c1c,APROVADA,DEBITO,4ab2d8ae-7576-48ed-a468-f8c734c934b5,Supermercado,46
2b162060,2022-04,2022-04-06 02:30:00.000,007c2c1c,RECUSADA,DEBITO,7b8ceaf6-9b44-41da-b55b-33aac4047726,Supermercado,12
2b162060,2022-04,2022-04-07 04:30:00.000,007c2c1c,APROVADA,DEBITO,cd4edc6b-4865-457a-bce0-f2ee676e1f38,Sorveteria,40
2b162060,2022-04,2022-04-08 01:30:00.000,007c2c1c,APROVADA,DEBITO,17ac378c-ec49-4bb9-b5ea-de2971a60910,Posto de gasolina,37
2b162060,2022-04,2022-04-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,4e550aaa-da33-43fd-86cc-63d22404d645,Supermercado,59
2b162060,2022-04,2022-04-10 01:30:00.000,007c2c1c,APROVADA,DEBITO,0ad54545-3fdd-4fcd-83c3-548ef9ee41e0,Posto de gasolina,10
2b162060,2022-04,2022-04-11 03:30:00.000,007c2c1c,APROVADA,DEBITO,8ffbf890-74b7-43aa-a5d7-387c35f3b558,Supermercado,15
2b162060,2022-04,2022-04-12 02:30:00.000,007c2c1c,RECUSADA,DEBITO,e2fd32f4-0411-4333-b1f8-30bff4f0e5fb,Loja vestuário,25
2b162060,2022-04,2022-04-13 01:30:00.000,007c2c1c,APROVADA,DEBITO,601892b6-e3a7-4e36-8088-4b3a2c598d06,Supermercado,35
2b162060,2022-04,2022-04-14 02:30:00.000,007c2c1c,APROVADA,DEBITO,879d2f83-c9c3-4ffa-a301-71eec553e80c,Posto de gasolina,72
2b162060,2022-04,2022-04-15 06:30:00.000,007c2c1c,APROVADA,DEBITO,4f35fe22-5381-42dc-b275-e87c9afcd774,Salão de beleza,20
2b162060,2022-04,2022-04-16 04:30:00.000,007c2c1c,APROVADA,DEBITO,d500e0ed-7652-45e6-b0ec-5af159af33ff,Loja vestuário,26
2b162060,2022-04,2022-04-17 02:30:00.000,007c2c1c,APROVADA,DEBITO,eb655558-0fb5-4f98-aaf1-ab395a6b82fe,Restaurante,30
2b162060,2022-04,2022-04-18 02:30:00.000,007c2c1c,APROVADA,DEBITO,363e0b1a-6e0b-4381-ba65-b73e76fea035,Padaria,12
2b162060,2022-04,2022-04-19 02:30:00.000,007c2c1c,APROVADA,DEBITO,7f2a1a54-4b32-44a0-94f6-df3e0299c5f9,Posto de gasolina,24
2b162060,2022-04,2022-04-20 05:30:00.000,007c2c1c,APROVADA,DEBITO,a8c2b6dd-3d8c-4f9c-bda0-4c2edd254329,Posto de gasolina,21
2b162060,2022-04,2022-04-21 05:30:00.000,007c2c1c,APROVADA,DEBITO,56c39b7c-5e05-44dc-b4bf-17c364a28f81,Posto de gasolina,25
2b162060,2022-04,2022-04-22 01:30:00.000,007c2c1c,APROVADA,DEBITO,b8c8f9b4-6b41-417f-9ffe-6ecff4502a35,Posto de gasolina,15
2b162060,2022-04,2022-04-23 01:30:00.000,007c2c1c,APROVADA,DEBITO,02e51540-5d3e-4126-b719-f5f7a19ba92e,Supermercado,66
2b162060,2022-04,2022-04-24 07:30:00.000,007c2c1c,APROVADA,DEBITO,8c87de24-639f-426b-b78c-5e55f3ddcb88,Sorveteria,16
2b162060,2022-04,2022-04-25 02:30:00.000,007c2c1c,APROVADA,DEBITO,92d87bfd-1386-4a15-8b39-d4e6f35190df,Supermercado,18
2b162060,2022-04,2022-04-26 01:30:00.000,007c2c1c,APROVADA,DEBITO,c81227ce-9802-4b01-bbfa-25c74cafdffb,Loja vestuário,30
2b162060,2022-04,2022-04-27 01:30:00.000,007c2c1c,APROVADA,DEBITO,f51d5d1e-6a1e-447b-a77d-692475cd2f5d,Posto de gasolina,24
2b162060,2022-04,2022-04-28 07:30:00.000,007c2c1c,APROVADA,DEBITO,916a202b-3bfd-48d2-9855-24b7d4760557,Posto de gasolina,27
2b162060,2022-05,2022-05-01 01:30:00.000,007c2c1c,APROVADA,DEBITO,a9e39a42-56c3-420d-96c6-e01b1423514f,Supermercado,22
2b162060,2022-05,2022-05-02 06:30:00.000,007c2c1c,APROVADA,DEBITO,6a32bbb7-d6db-4e18-9704-10cd0cf5d5d7,Posto de gasolina,14
2b162060,2022-05,2022-05-03 01:30:00.000,007c2c1c,APROVADA,DEBITO,e26df665-1880-4aa5-89bc-c4154245946e,Padaria,19
2b162060,2022-05,2022-05-04 02:30:00.000,007c2c1c,APROVADA,DEBITO,ad36a8c0-0128-4a87-b73d-500a20a8cf39,Supermercado,64
2b162060,2022-05,2022-05-05 03:30:00.000,007c2c1c,RECUSADA,DEBITO,96f9ed19-5918-46e3-85b5-c799be23388b,Posto de gasolina,16
2b162060,2022-05,2022-05-06 02:30:00.000,007c2c1c,APROVADA,DEBITO,e0600e36-d574-4be1-9e6d-6806680fb798,Posto de gasolina,29
2b162060,2022-05,2022-05-07 03:30:00.000,007c2c1c,APROVADA,DEBITO,46058d7f-6bd8-4586-9c2b-eb3c55530d84,Salão de beleza,68
2b162060,2022-05,2022-05-08 02:30:00.000,007c2c1c,APROVADA,DEBITO,04b511d9-dea2-409f-9af1-7feb6f15b0f9,Supermercado,18
2b162060,2022-05,2022-05-09 02:30:00.000,007c2c1c,APROVADA,DEBITO,54335c36-af57-426a-83ef-fb125555a52e,Posto de gasolina,31
